Data-ID,Result-State,Result-Detail,numeroDocumento,dataAdmissaoFopag,dataRegistroPrimeiroContrato,dataRegistro,flagMAT30d,flagMAT35d,flagMAT60d,flagMAT90d,fonteRenda,flagPortabilidade,rendaLiquidaPicpay,consumerID,investimentoTotal,flagInvestimentoPrincipalidade,payloadParam.solicitante.flagPrincipalidadeAll,flagPrincipalidade,mesFlagPrincipalidade,flagAllowlist,flagBlocklist,flagCartaoCreditoContratado,flagLimiteGarantidoContratado,result:cpf6e7Digito,expected:cpf6e7Digito,result:dataAdmissao,expected:dataAdmissao,result:dataAdmissaoMeses,expected:dataAdmissaoMeses,result:clienteExistente,expected:clienteExistente,result:clienteMAT,expected:clienteMAT,result:clienteMATRecorrencia,expected:clienteMATRecorrencia,result:clienteFopag,expected:clienteFopag,result:rendaInexistente,expected:rendaInexistente,result:clienteNovo,expected:clienteNovo,result:naoCliente,expected:naoCliente,result:scoreInexistente,expected:scoreInexistente,result:vlrTotalInvestido,expected:vlrTotalInvestido,result:percentRendaInvestimento,expected:percentRendaInvestimento,result:investidorOriginal,expected:investidorOriginal,result:principalidadeInvestimento,expected:principalidadeInvestimento,result:principalidadeAll,expected:principalidadeAll,result:principalidadeAllRecorrencia,expected:principalidadeAllRecorrencia,result:clienteBlindado,expected:clienteBlindado,result:clienteBloqueado,expected:clienteBloqueado,result:faixaRendaLiquida,expected:faixaRendaLiquida,result:faixaRendaBruta,expected:faixaRendaBruta
930,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
931,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
932,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
933,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
934,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
935,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
936,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,9,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
937,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
938,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
939,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
940,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
941,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
942,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
943,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
944,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
945,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
946,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
947,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,5,0,-99999,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
948,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
949,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
950,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
951,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
952,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
953,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
954,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
955,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
956,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
957,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
958,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,0,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
959,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
960,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
961,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
962,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
963,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
964,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
965,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
966,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
967,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
968,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
969,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,1,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
970,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
971,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
972,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
973,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
974,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
975,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
976,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
977,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
978,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
979,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
980,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,2,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
981,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
982,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
983,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
984,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
985,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,4,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
986,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,5,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
987,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,6,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
988,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,7,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
989,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,8,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
990,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,9,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
991,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,3,-99999,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
992,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,4,0,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
993,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,4,1,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
994,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,4,2,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
995,,,123456789,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,2002-11-05T17:18:43.888Z,6,0,4,3,XYZ,0,10000,12345678987654321,0,0,0,0,0,-99999,-99999,0,0,,67,,2002-11-05T17:18:43.888Z,,258,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,0,,0,,0,,d. >= 10k,,c. 10k - 15k
